"class","apsig","perinc","pcygsig","mxy","fwx","fwy","neighbordist","new1sig","new2sig","sub1sig","sub2sig","sub2minsub1","dsub1sub2","holeinref","bigapratio","relfwx","relfwy","roundness","wiggliness"
"Other",0.623631,-0.722898,-0.129142,0.0121839,-0.30032,0.0848561,-0.587167,0.82116,0.808372,0.551865,0.507901,-0.269796,-0.953563,0.779861,-0.760122,-0.575307,-0.0550852,-0.984363,-0.89931
"Other",0.149133,-0.780678,-0.125746,0.0389952,-0.305442,0.0380951,-0.71812,0.335844,0.308629,-0.0333097,-0.0293277,0.0477451,-0.765326,0.396678,-0.658549,-0.616866,-0.0974154,-0.990859,-0.716279
"Other",0.710857,-0.662119,-0.5555,0.0453066,-0.284272,0.0420597,-0.453625,0.850338,0.857108,0.660557,0.542705,-0.724317,-0.80399,0.796037,-0.753406,-0.581562,-0.0914553,-0.95474,-0.221809
"Other",0.0829159,-0.387144,0.120383,0.0373331,-0.106594,0.222959,0.305729,-0.0738438,0.0739009,-0.00125229,0.0612833,0.164577,-0.88388,-0.228716,-0.722792,-0.455321,0.0422398,-0.942553,-0.76014
"Other",0.392353,-0.759175,-0.57642,0.0733044,-0.274663,0.141094,-0.935953,0.59748,0.597627,0.0938183,0.326135,0.422116,-0.249252,0.668688,-0.539551,-0.583983,-0.0148769,-0.997863,-0.922193
"Other",0.227557,-0.809441,0.0286082,0.00233872,-0.20614,0.111734,-0.620247,0.459093,0.479648,0.0685494,0.0143741,-0.138526,-0.842844,0.540855,-0.710294,-0.511079,-0.0271885,-0.981525,-0.762195
"Other",0.15707,-0.816538,-0.164459,0.0313528,-0.247344,0.101751,-0.837005,0.348085,0.363438,-0.00173529,-0.0739522,-0.124848,-0.930312,0.500025,-0.617734,-0.567325,-0.0628435,-0.997793,-0.789703
"Other",0.179928,-0.83743,0.0121224,0.064368,-0.145991,0.147034,-0.637807,0.424918,0.567717,0.0143665,0.0485265,-0.118849,-0.695738,0.510881,-0.751707,-0.489735,-0.0341704,-0.998656,-0.656983
"Other",0.284256,-0.822914,-0.335731,0.0856082,-0.273709,0.0292664,-0.843075,0.580597,0.560264,0.154988,0.10372,-0.0560255,-0.887332,0.533351,-0.486104,-0.583177,-0.10982,-0.981581,-0.808422
"Other",0.306511,-0.77608,-0.20681,0.0268786,-0.198364,0.112903,-0.356117,0.56407,0.521776,0.236269,0.169264,-0.0370923,-0.870831,0.33151,-0.624076,-0.477301,-0.0330494,-0.991927,-0.898545
"Other",0.211168,-0.798553,-0.247697,0.0426071,-0.291061,0.0173264,-0.492224,0.469407,0.448582,0.0338013,0.0367863,0.0827468,-0.855521,0.391294,-0.291121,-0.599545,-0.113103,-0.950107,-0.918643
"Other",0.484278,-0.355139,0.287723,0.0734843,0.046485,0.0721087,-0.185799,0.415455,0.466095,0.341031,0.364778,0.255265,-0.79477,0.17036,-0.63698,-0.259416,-0.0749107,-0.942551,-0.939068
"Other",0.147971,-0.854419,-0.358422,0.0550995,-0.276006,0.138644,-0.767533,0.444048,0.422537,-0.00438755,-0.0808707,-0.0901631,-0.552164,0.478692,-0.66285,-0.592828,-0.0316258,-0.994239,-0.867346
"Other",0.403714,-0.71795,0.0816867,0.0444976,-0.248031,0.124854,-0.607936,0.600672,0.560697,0.384835,0.21476,-0.475238,-0.915716,0.482054,-0.845446,-0.538433,-0.0247781,-0.991288,-0.86178
"Other",0.256723,-0.597187,0.190703,0.0751691,0.0757561,0.115992,0.409396,0.297955,0.267988,0.110473,0.063496,-0.00600877,-0.85105,0.219918,-0.806307,-0.246762,-0.033655,-0.901052,-0.864155
"Other",0.406396,-0.145153,0.293843,0.121521,-0.206998,0.287332,0.0820891,0.349611,-0.0874892,0.335845,-0.204959,-0.529568,-0.593957,-0.0600944,-0.838619,-0.499745,0.16032,-0.912067,-0.863093
"Other",0.211618,-0.799019,-0.444422,0.0182234,-0.34513,0.132756,-0.626373,0.466732,0.406636,0.0911082,-0.0756375,-0.194543,-0.0131648,0.483986,-0.672851,-0.632215,-0.0233968,-0.994605,-0.838005
"Other",0.141747,-0.822399,-0.32659,0.0389747,-0.182209,0.0321734,-0.398533,0.391422,0.39443,0.0234848,-0.0682274,-0.153475,-0.81519,0.271912,-0.630673,-0.466409,-0.094226,-1,-0.918643
"Other",0.268401,-0.807883,-0.405148,0.064519,-0.270838,0.180547,-0.828626,0.585662,0.549895,0.156073,0.0788292,-0.0425429,-0.896297,0.54138,-0.679434,-0.600042,0.0230707,-0.991545,-0.798123
"Other",0.250216,-0.156161,-0.00978794,0.0425492,-0.354799,-0.00575024,0.332589,-0.102023,0.187183,-0.107193,0.122052,0.240452,-0.621342,0.022119,-0.807042,-0.648083,-0.138032,-1,-0.737434
"Other",0.226877,-0.840866,0.127609,0.0426071,-0.137299,-0.0473904,-0.941699,0.516633,0.476478,0.0837165,-0.00130965,-0.0855167,-0.848,0.559015,-0.69599,-0.461464,-0.156105,-0.943937,-0.75724
"Other",0.524613,-0.861442,0.0393019,-0.0334432,-0.271207,0.234394,0.194188,0.856209,0.839521,0.432695,0.289278,-0.441946,-0.28651,0.844224,-0.668499,-0.575546,0.0721538,0.119968,-0.716279
"Other",0.710962,-0.635454,-0.926511,0.0578908,-0.262631,0.0872101,-0.980799,0.848109,0.85006,0.640303,0.613881,0.200299,-0.988764,0.771667,-0.575553,-0.565561,-0.059421,-0.991921,-0.921408
"Other",0.147255,-0.887276,-0.463773,0.0489302,-0.190937,0.095864,-0.572138,0.452222,0.356859,-0.0138139,-0.130198,-0.0619585,-0.720079,0.481332,-0.543485,-0.53746,-0.0875012,-0.999507,-0.843223
"Other",0.298299,-0.719525,-0.042496,0.0263369,-0.154642,0.15766,-0.908215,0.449612,0.448983,0.144363,0.111788,0.0223727,-0.960804,0.554252,-0.339226,-0.44882,0.0165916,-0.995226,-0.864149
"Other",0.22397,-0.72347,0.0258491,0.0355752,-0.268777,0.116021,-0.816787,0.375582,0.339259,0.0841837,-0.034376,-0.179887,-0.930106,0.399011,-0.60726,-0.564461,-0.0328206,-0.971242,-0.861327
"Other",0.361252,0.110687,0.104908,0.0502504,-0.120881,0.0532434,0.574346,0.291126,-0.104207,0.277206,-0.140413,-0.481547,-0.590436,-0.104179,-0.719013,-0.44125,-0.0803152,-0.927354,-0.864533
"Other",0.145061,-0.842733,-0.351589,0.034062,-0.174988,0.0515959,-0.433832,0.440391,0.419227,-0.0262643,-0.0296275,0.0360523,-0.930038,0.256885,-0.692234,-0.455135,-0.0753407,-0.990859,-0.716279
"Other",0.403725,-0.890045,0.222242,0.122502,-0.359584,0.0667695,-0.855225,0.793876,0.775322,0.238614,0.188517,0.121264,-0.470952,0.795183,-0.599243,-0.653594,-0.0697655,-0.0204932,-0.888394
"Other",0.160435,-0.585872,-0.0269092,0.0521958,-0.21447,0.0999617,-0.170359,0.166126,0.15973,0.00785734,-0.016597,-0.012896,-0.761513,0.00696094,-0.577032,-0.546727,-0.0695205,-0.95617,-0.844391
"Other",0.220375,-0.832724,-0.426233,0.105083,-0.167451,0.0711335,-0.786241,0.55873,0.523126,0.0682779,0.0136725,-0.0475274,-0.381963,0.508789,-0.621973,-0.506828,-0.0752842,-0.957246,-0.492198
"Other",0.130173,-0.78414,-0.0886439,0.0133844,-0.32883,0.0780581,-0.569643,0.358014,0.223878,0.00521627,-0.117867,-0.0264901,-0.946976,0.351809,-0.703708,-0.64448,-0.0843795,-0.9792,-0.646445
"Other",0.259154,-0.792014,-0.492362,0.0725409,-0.196714,0.0599904,-0.56853,0.666838,0.334107,0.289353,-0.0620677,-0.0324407,-0.929102,0.632438,-0.638407,-0.533262,-0.0868179,-0.993243,-0.789902
"Other",0.218078,-0.193324,0.142697,0.0382101,-0.2625,0.176057,0.536699,0.0632184,0.147315,0.0252718,0.0973247,0.183707,-0.863792,-0.113972,-0.85184,-0.584681,0.0143838,-0.995729,-0.737517
"Other",0.162571,-0.334271,-0.0227788,0.0272983,-0.223656,0.0518071,0.408097,0.0456217,-0.0868909,0.0478817,-0.0862704,-0.156681,-0.870068,-0.0759352,-0.722792,-0.525693,-0.086204,-0.966803,-0.594899
"Other",0.401065,-0.871867,-0.645532,-0.0319843,-0.243639,0.0920873,-0.689269,0.754509,0.751232,0.273882,0.253668,0.140133,-0.815145,0.735333,-0.530224,-0.561023,-0.0379878,-0.981949,-0.672987
"Other",0.213947,-0.312724,0.192637,0.0902301,-0.0403579,0.353496,0.364129,0.0886351,0.121826,0.0763418,0.0873837,0.108559,-0.681632,-0.136585,-0.85227,-0.369609,0.163312,-0.954667,-0.790052
"Other",0.184728,-0.827924,-0.514619,0.031436,-0.285356,0.121408,-0.852042,0.543564,0.376805,0.174656,-0.248123,-0.284382,0.0458696,0.551089,-0.577513,-0.597491,-0.0366325,-0.99931,-0.870307
"Other",0.15633,-0.77598,-0.12323,0.0739112,-0.185403,0.111622,-0.482427,0.337103,0.357479,0.00362495,-0.044996,-0.0916619,-0.859031,0.337003,-0.606169,-0.534417,-0.0519664,-0.952233,-0.79486
"Other",0.184855,-0.752741,-0.213523,0.0280118,-0.1495,0.102733,-0.281667,0.358869,0.310803,0.08887,-0.102437,-0.236943,-0.412173,0.249096,-0.653522,-0.462077,-0.0414552,-0.974559,-0.871848
"Other",0.20636,-0.841715,-0.216852,0.0549694,-0.241315,0.219966,-0.641153,0.490465,0.442245,0.0869974,-0.0468165,-0.150454,-0.825239,0.525688,-0.412431,-0.56771,0.0334862,-0.987439,-0.705579
"Other",0.223859,-0.786282,0.0876818,0.0161641,-0.335709,0.0982219,0.0734514,0.414709,0.416231,0.0793933,-0.0402104,-0.202401,-0.763143,0.399185,-0.732909,-0.616612,-0.038684,-0.981712,-0.640691
"Other",0.5049,-0.78722,-0.640039,0.106084,-0.27497,0.119317,-0.868151,0.753124,0.765335,0.374322,0.340995,0.120344,-0.949523,0.773364,-0.735158,-0.591068,-0.05463,-0.979214,-0.827932
"Other",0.349963,-0.778512,-0.150552,-0.0149515,-0.121979,0.112076,-0.434019,0.606201,0.585429,0.214692,0.179936,0.13945,-0.906944,0.42382,-0.74671,-0.453766,-0.0451683,-0.975024,-0.899391
"Other",0.492552,-0.705636,0.238919,0.00937633,-0.115298,0.242502,-0.938612,0.615756,0.832816,0.368002,0.487026,-0.517324,-0.91983,0.823928,-0.641027,-0.474999,0.0549234,-0.997146,-0.911441
"Other",0.238207,-0.875325,-0.36727,0.0809895,-0.278286,0.0343236,-0.513335,0.576441,0.6008,0.0525379,0.0632287,0.0658764,-0.763238,0.583185,-0.627397,-0.569461,-0.0991619,-0.979786,-0.00367192
"Other",0.45476,-0.784049,-0.633979,0.023012,-0.20652,0.141355,-0.96867,0.672859,0.699187,0.350124,0.255707,-0.393907,-0.916282,0.772423,-0.657491,-0.565596,-0.0630888,-0.999412,-0.958346
"Other",0.253904,-0.4299,0.136581,0.0936716,-0.112584,0.232303,0.460823,0.209884,0.180685,0.111268,0.0520814,-0.108926,-0.920451,0.115254,-0.846513,-0.442868,0.0757714,-0.95027,-0.455363
"Other",0.241168,-0.849126,-0.366703,0.0426071,-0.318192,0.189719,-0.835361,0.535463,0.53917,0.0861158,0.0397185,-0.0535938,-0.919499,0.539794,-0.622167,-0.603351,0.0578427,-0.990859,-0.605631
"Other",0.273377,-0.0898529,0.0830825,0.0583113,-0.17794,0.168388,-0.00131649,0.324107,-0.0211493,0.251328,-0.0686578,-0.000571901,-0.847874,0.00932694,-0.676,-0.518707,-0.0219888,-0.999578,-0.955244
"Other",0.356463,-0.753553,-0.501208,-0.041596,-0.136393,0.10578,-0.49071,0.587908,0.552896,0.272324,0.0797984,-0.37585,-0.714127,0.397009,-0.567925,-0.431556,-0.0380952,-0.936875,-0.88109
"Other",0.141157,-0.856832,-0.404725,0.0381026,-0.27782,0.0666836,-0.0772657,0.407891,0.417286,-0.0773975,-0.034836,0.0568577,0.257818,0.455913,-0.534721,-0.59203,-0.0880451,-0.989951,-0.691685
"Other",0.190086,-0.834693,-0.458034,0.0142478,-0.277497,0.0705606,-0.704745,0.460726,0.466102,0.0432653,-0.0440965,-0.147367,-0.823471,0.531152,-0.667307,-0.560709,-0.0596232,-0.986384,-0.782896
"Other",0.563084,-0.806718,0.320109,0.064926,-0.241758,0.0629444,0.0568191,0.840903,0.834426,0.475605,0.380815,-0.390718,-0.950737,0.882069,-0.706193,-0.532687,-0.0695664,-0.999987,-0.591284
"Other",0.836571,-0.594394,-0.932992,0.0771366,-0.218773,0.0979799,-0.97929,0.931216,0.928402,0.797924,0.763642,0.00101897,-0.993186,0.897868,-0.773569,-0.552827,-0.0565222,-0.988126,-0.922727
"Other",0.758593,-0.111923,0.695266,-0.0853691,0.132481,0.126691,-0.0609404,0.682706,0.718415,0.678212,0.676281,0.111369,-0.970748,0.306883,-0.71188,-0.155537,-0.0463998,-0.90606,-0.851582
"Other",0.628767,-0.79532,0.210374,0.0107084,-0.344757,0.0113869,-0.797353,0.887368,0.876933,0.558593,0.472247,-0.417252,-0.92699,0.947157,-0.270318,-0.625157,-0.115555,-0.998716,-0.896944
"Other",0.13379,-0.264885,-0.205519,0.0426071,-0.0808939,0.0958119,0.393977,0.0717567,-0.17509,0.0368796,-0.242394,-0.222747,-0.547132,0.0236685,-0.60013,-0.446235,-0.0491661,-0.886836,-0.960995
"Other",0.282623,-0.839493,-0.467508,0.075095,-0.235957,0.115912,-0.804595,0.599604,0.562057,0.160799,0.0480297,-0.158003,-0.735518,0.68456,-0.635077,-0.557709,-0.0396068,-0.98422,-0.576172
"Other",0.235673,-0.72049,-0.203901,0.0792079,-0.0837439,0.129615,-0.274495,0.407419,0.362375,0.148304,0.0696197,-0.0495913,-0.944151,0.281893,-0.569173,-0.363137,-0.00515451,-0.933418,-0.724417
"Other",0.421846,-0.00437257,0.0819624,-0.00300894,-0.333605,0.0468875,-0.0293154,-0.180098,0.424737,-0.173495,0.35047,0.452777,-0.516313,-0.0409112,-0.802588,-0.646546,-0.0860009,-0.968265,-0.871022
"Other",0.587616,-0.790948,-0.815116,0.128094,-0.307556,0.111306,-0.769255,0.85699,0.843842,0.561207,0.401797,-0.41749,-0.885327,0.883277,-0.571125,-0.609625,-0.0514984,-0.981127,-0.849949
"Other",0.0767286,-0.898731,-0.279089,0.0426071,-0.233752,0.23959,-0.637658,0.389444,0.349855,-0.138087,-0.0910049,0.0494214,-0.724021,0.45778,0.0629553,-0.534125,0.0980235,-0.990859,-0.605631
"Other",0.16129,-0.8665,-0.437592,-0.0124414,-0.257132,0.0741716,-0.490499,0.480375,0.476282,0.00528727,-0.044281,-0.0629888,-0.562087,0.364302,-0.677066,-0.568868,-0.0868194,-0.962822,-0.739728
"Other",0.438286,-0.771105,0.0895853,0.00386175,-0.224662,0.197622,-0.846161,0.665416,0.635905,0.322778,0.262935,0.174046,-0.992072,0.720119,-0.833849,-0.552178,0.029169,-0.999713,-0.643805
"Other",0.272698,-0.708972,-0.403317,0.0798236,-0.190269,0.107603,-0.2941,0.456611,0.383343,0.162959,0.0420196,-0.170965,-0.71532,0.205454,-0.560178,-0.482529,-0.0344996,-0.984497,-0.835847
"Other",0.432767,-0.0281501,0.296903,0.0298177,-0.0298987,0.151026,0.507591,0.38605,0.390578,0.3046,0.275338,-0.133725,-0.99148,-0.0933559,-0.82702,-0.522905,-0.0280896,-0.973452,-0.973522
"Other",0.256628,-0.239418,0.0365121,0.0556261,0.0124896,0.0371065,0.07443,0.14208,-0.163726,0.110331,-0.169163,-0.271639,-0.904839,-0.130165,-0.778302,-0.303653,-0.105171,-0.890329,-0.872332
"Other",0.0216584,-0.482838,-0.127929,0.0426071,-0.146684,0.152675,0.281904,-0.0771358,-0.161999,0.0210138,-0.0595135,-0.097206,-0.755858,-0.194139,-0.530206,-0.47446,0.0108246,-0.950107,-0.918643
"Other",0.190567,-0.793534,-0.411907,0.0209648,-0.29898,0.126455,-0.844508,0.448631,0.378757,0.0675572,-0.0575783,-0.14981,-0.93047,0.433049,-0.508806,-0.600212,-0.0335097,-0.983614,-0.725701
"Other",0.177098,-0.829922,-0.366039,0.04064,-0.190841,0.0991207,-0.463342,0.407046,0.383195,-0.0202411,-0.0784494,-0.0495832,-0.678651,0.272145,-0.0296038,-0.491101,-0.0405982,-0.985605,-0.888394
"Other",0.166915,-0.150491,0.027408,0.0623809,-0.115415,0.222553,0.488738,-0.0506112,0.10684,-0.0636017,0.0646377,0.182601,-0.548483,-0.0787943,-0.819853,-0.444983,0.0659484,-0.867127,-0.918029
"Other",0.456227,-0.732766,0.196019,0.0981071,-0.165571,-0.00309535,-0.819382,0.61543,0.613365,0.334744,0.30587,-0.0115565,-0.951745,0.701252,-0.820032,-0.467854,-0.134592,-0.967929,-0.898176
"Other",0.372361,-0.842904,-0.518731,0.119536,-0.34453,0.0755336,-0.803216,0.695461,0.701031,0.273418,0.155234,-0.328234,-0.891534,0.796219,-0.546714,-0.616855,-0.056754,-0.99558,-0.700564
"Other",0.696256,-0.750837,-0.942996,0.0210623,-0.230764,0.119528,-0.472457,0.921653,0.910124,0.680081,0.533872,-0.686085,-0.549717,0.825611,-0.583693,-0.573306,-0.0441592,-0.988878,-0.913998
"Other",0.269001,-0.174215,0.177517,0.220778,-0.154625,0.142948,0.217253,0.229573,-0.1065,0.205186,-0.118122,-0.38253,-0.497466,-0.112897,-0.808345,-0.494582,-0.0233503,-0.957645,-0.873573
"Other",0.0911754,-0.296221,0.0581167,0.0493581,-0.316797,0.145148,0.323209,-0.0666853,-0.0682233,-0.0710554,-0.0905295,-0.054468,-0.623899,-0.0797497,-0.851218,-0.630081,-0.0408319,-0.971242,-0.569018
"Other",0.367698,-0.769843,-0.374864,0.08318,-0.262828,0.0810385,-0.817994,0.550169,0.553127,0.265213,0.11242,-0.385332,-0.92951,0.704121,-0.630059,-0.557661,-0.0804049,-0.985133,-0.899636
"Other",0.199608,-0.833679,-0.0179625,0.0350291,-0.221635,0.113333,-0.543903,0.473891,0.470037,0.0207518,0.000618471,0.0162222,-0.805991,0.410228,-0.567526,-0.538829,-0.0407994,-0.993192,-0.801361
"Other",0.298645,-0.777263,0.0247069,0.0513279,-0.22119,0.0769774,-0.693638,0.534096,0.469467,0.164693,0.0744006,0.0185456,-0.936892,0.594312,-0.648788,-0.524305,-0.0572906,-0.985077,-0.878193
"Other",0.646292,-0.728719,-0.501145,0.0768238,-0.182215,0.089042,-0.904589,0.858833,0.850156,0.582668,0.527182,-0.188092,-0.966207,0.79725,-0.796695,-0.526365,-0.0542939,-0.983109,-0.93398
"Other",0.183165,-0.828654,-0.160016,0.0210868,-0.223484,0.0902576,-0.4664,0.436419,0.383289,0.00689071,-0.0224533,0.0569866,-0.928933,0.408349,-0.775059,-0.517707,-0.0545682,-0.989278,-0.737653
"Other",0.214867,-0.323218,0.131687,0.0409274,-0.319681,0.366119,0.603605,0.114071,-0.0179759,0.106044,-0.0257416,-0.21855,-0.721619,-0.152547,-0.817186,-0.64861,0.179847,-0.984194,-0.8056
"Other",0.500462,0.225407,0.385036,0.297249,-0.12253,0.267995,0.52474,0.513368,0.0641671,0.466835,0.00797768,-0.627967,-0.675892,-0.0799773,-0.722792,-0.408255,0.119741,-0.965949,-0.785955
"Other",0.553727,-0.783769,-0.735452,0.0314132,-0.239431,0.114248,-0.685809,0.833298,0.77965,0.501466,0.385917,0.365002,-0.877239,0.856332,-0.528544,-0.555764,-0.0436774,-0.991145,-0.929361
"Other",0.374499,-0.867168,-0.550264,0.0443617,-0.193668,0.0573618,-0.735952,0.729216,0.713365,0.189947,0.0907794,-0.174593,-0.873519,0.774759,-0.787014,-0.504653,-0.0822716,-0.962521,-0.872563
"Other",0.173144,-0.80649,-0.47354,0.0767263,-0.268945,0.154926,-0.0289574,0.421992,0.355137,0.0261142,-0.0755886,-0.0567281,-0.826723,0.521909,-0.53793,-0.60436,0.00389521,-0.995378,-0.873648
"Other",0.27837,-0.783846,-0.425659,0.0147781,-0.275922,0.097365,-0.72593,0.557936,0.412223,0.173554,0.0185791,0.0255575,-0.941095,0.570915,-0.688918,-0.608011,-0.0689173,-0.994233,-0.601796
"Other",0.337163,-0.869376,0.053644,0.106353,-0.138052,0.0813555,-0.444733,0.687748,0.669339,0.187065,0.110627,-0.0911446,-0.825574,0.479094,-0.626285,-0.476329,-0.0867821,-0.998039,-0.48703
"Other",0.622752,-0.777343,-0.815682,0.1331,-0.18226,0.0981808,-0.943554,0.875425,0.876669,0.543469,0.500664,-0.00909687,-0.974494,0.88037,-0.514838,-0.537137,-0.054014,-0.98135,-0.908027
"Other",0.272959,-0.887785,-0.58851,0.040921,-0.266238,0.119699,-0.649422,0.654511,0.640554,0.141243,0.136589,0.130853,-0.806895,0.583967,-0.685705,-0.594086,-0.0377731,-0.999775,-0.807121
"Other",0.241039,0.0251505,0.174238,0.0426071,-0.127217,0.35933,0.134709,0.188026,-0.0485005,0.17189,-0.0832563,-0.314186,-0.673906,-0.0418219,-0.851721,-0.455236,0.185401,-0.985193,-0.442921
"Other",0.207253,-0.812365,-0.0690138,0.0426071,-0.107593,0.348917,-0.427633,0.428025,0.422517,0.0192949,0.00374528,0.0147598,-0.921696,0.30454,-0.505009,-0.439201,0.1595,-0.94305,-0.347127
"Other",0.405527,0.0795936,0.156655,0.0744614,-0.228898,0.115753,0.22562,-0.0920971,0.429884,-0.0986461,0.392799,0.480112,-0.45796,0.0231813,-0.824931,-0.53393,-0.0421921,-0.997552,-0.933914
"Other",0.239674,-0.796464,-0.371527,0.104966,-0.289431,0.047843,-0.61341,0.486999,0.443021,0.0813533,0.0420647,0.0667792,-0.919412,0.498373,-0.709334,-0.571017,-0.0970061,-0.972302,-0.87016
"Other",0.202632,-0.514054,-0.244135,0.0238508,-0.253311,0.135568,-0.280246,0.148142,0.0367961,0.0548041,-0.144224,-0.223437,-0.710445,0.114826,-0.638655,-0.577958,-0.0215692,-0.982477,-0.86341
"Other",0.204571,-0.812476,-0.0699571,0.0359663,-0.0955104,-0.0219622,-0.5617,0.454372,0.465674,0.0532424,-0.00852526,-0.12461,-0.803528,0.420324,-0.754736,-0.409427,-0.1431,-0.971846,-0.501787
"Other",0.197048,-0.909934,-0.388203,0.143245,-0.316737,0.194496,-0.567033,0.448433,0.632843,0.0956583,-0.116042,-0.335934,-0.266982,0.492319,-0.5888,-0.644799,0.00618226,-0.968244,-0.85675
"Other",0.11264,-0.824414,-0.356273,0.0241923,-0.243012,0.12066,-0.474169,0.313165,0.330239,-0.0644686,-0.0469593,0.0217137,-0.545449,0.36251,-0.57074,-0.539973,-0.0242086,-0.97665,-0.768967
"Other",0.717796,-0.658126,-0.505917,0.00987085,-0.30931,0.0502197,-0.944455,0.849079,0.855866,0.645459,0.614131,0.130421,-0.989066,0.868687,-0.794971,-0.596005,-0.083813,-0.990913,-0.925202
"Other",0.252794,-0.0383561,0.19256,-0.0370352,-0.103369,0.314881,0.293906,0.132004,-0.0526168,0.129822,-0.0923215,-0.257099,-0.845107,0.0410375,-0.849435,-0.422423,0.169466,-0.957063,-0.745839
"Other",0.147166,-0.750623,0.0305784,0.0333004,-0.157679,0.231793,-0.34342,0.296177,0.218598,0.0161497,-0.0981928,-0.0777698,-0.628145,0.176451,-0.850219,-0.499607,0.0524051,-0.96704,-0.767458
"Other",0.335066,-0.724633,-0.388977,0.0665683,-0.24117,0.116738,-0.467148,0.575135,0.55144,0.230719,0.129362,-0.278677,-0.866957,0.300243,-0.603629,-0.546394,-0.0350979,-0.988613,-0.877642
"Other",0.230493,-0.836923,-0.0376242,0.0656847,-0.209,0.0347526,-0.74073,0.491188,0.492959,0.0819374,0.0270183,-0.0503745,-0.90623,0.640155,-0.778996,-0.504943,-0.0885079,-0.948342,-0.930757
"Other",0.26351,-0.772033,-0.167419,0.0976666,-0.148669,0.0965377,-0.297605,0.53836,0.392093,0.0440256,-0.0349857,0.0670748,-0.755574,0.352416,-0.745642,-0.443742,-0.0547218,-0.97961,-0.842813
"Other",0.030453,-0.303436,-0.116042,0.0426071,-0.0384638,0.0360819,0.316221,0.00847583,-0.0473662,0.00619644,-0.0658496,-0.0773037,-0.915117,-0.204224,-0.503238,-0.385575,-0.106837,-0.915598,-0.939613
"Other",0.264701,-0.362125,0.191521,0.0633796,-0.0280057,0.325321,-0.335033,0.2228,-0.0414636,0.178242,-0.231757,-0.372471,-0.225588,0.0538304,-0.851879,-0.334572,0.18565,-0.996035,-0.695053
"Other",0.275804,-0.694208,-0.517685,0.0369409,-0.298483,0.109522,-0.803983,0.441023,0.390714,0.142425,0.075456,-0.0409181,-0.945462,0.416194,-0.523992,-0.588437,-0.0369564,-0.998365,-0.833937
"Other",0.171151,-0.0739699,0.132331,0.0426872,-0.0772263,0.159876,-0.00684409,0.088529,0.0818266,0.0632669,0.033635,0.043574,-0.804696,-0.159444,-0.722792,-0.376525,0.0193873,-0.978153,-0.721286
"Other",0.163479,-0.883575,-0.144645,-0.0246803,-0.102366,0.265016,-0.475551,0.504432,0.474878,-0.014103,-0.032288,0.0324716,-0.743111,0.353752,-0.798555,-0.414144,0.113428,-0.940936,-0.532187
"Other",0.154876,-0.818313,-0.480003,0.0273543,-0.257757,0.166805,-0.260995,0.373594,0.354433,0.02499,-0.243119,-0.235464,-0.222784,0.224871,-0.579682,-0.580643,-0.0188756,-0.989681,-0.878805
"Other",0.228027,-0.750155,-0.475359,0.041851,-0.270559,0.150211,-0.886239,0.450351,0.448053,0.0797502,0.0791265,0.0636582,-0.814504,0.42368,-0.663706,-0.588271,-0.0106013,-0.987774,-0.921249
"Other",0.179875,-0.765144,-0.355859,0.0273767,-0.282362,0.136425,-0.587696,0.352131,0.342635,0.0106798,0.0341913,0.088351,-0.956406,0.34375,-0.626764,-0.56668,0.00115576,-0.99501,-0.760888
